cluster_rep	name_	member_ids	locus	assembly	n_members	n_chromosomes	n_plasmids	virus_percent	product	avg_iso	phylum	species	mean_length	percent_cas13
WP_003660391.1	[]	['WP_003660391.1', 'WP_126705108.1']	['AcrIF11', 'AcrIF13', 'AcrIF14', 'AcrVA2']	['GCF_002080125.1_ASM208012v1', 'GCF_003971325.1_ASM397132v1']	6	1.0	0.0	0.0	['hypothetical protein']	9.6922607421875	['g-proteobacteria']	['Moraxella']	66.0	0.0
WP_078801802.1	[]	['WP_078801802.1']	['AcrVA2', 'aca2']	['GCF_002059225.1_ASM205922v1', 'GCF_002068175.1_ASM206817v1']	4	1.0	0.0	0.0	['hypothetical protein']	7.79791259765625	['g-proteobacteria']	['Pasteurella']	78.0	0.0
YP_006781797.1	[]	['WP_001275298.1', 'YP_006781797.1', 'WP_011264046.1']	['AcrVA2']	['GCF_000299455.1_ASM29945v1', 'GCF_000967155.2_HUSEC2011CHR1', 'GCF_000986765.1_ASM98676v1', 'GCF_001900635.1_ASM190063v1', 'GCF_001931555.1_ASM193155v1', 'GCF_001931575.1_ASM193157v1', 'GCF_001931595.1_ASM193159v1', 'GCF_001931615.1_ASM193161v1', 'GCF_002012045.1_ASM201204v1', 'GCF_002142715.1_ASM214271v1', 'GCF_002393365.1_ASM239336v1', 'GCF_002741175.1_ASM274117v1', 'GCF_002741215.1_ASM274121v1', 'GCF_002741275.1_ASM274127v1', 'GCF_002741435.1_ASM274143v1', 'GCF_002741615.1_ASM274161v1', 'GCF_002761135.1_ASM276113v1', 'GCF_002946715.1_ASM294671v1', 'GCF_002983645.1_ASM298364v1', 'GCF_003194345.1_ASM319434v1', 'GCF_003606425.1_ASM360642v1', 'GCF_003718135.1_ASM371813v1', 'GCF_006402875.1_ASM640287v1']	23	0.0	1.0	0.0	['hypothetical protein']	7.3834361200747285	['E. coli', 'enterobacteria']	['Escherichia', 'Salmonella', 'Shigella']	98.0	0.0
WP_012260056.1	[]	['WP_012260056.1']	['AcrIIA7']	['GCF_000018825.1_ASM1882v1']	1	0.0	1.0	0.0	['N-acetylmuramoyl-L-alanine amidase']	8.68157958984375	['firmicutes']	['Bacillus']	332.0	0.0
WP_004154465.1	[]	['WP_004154465.1']	['AcrIIA7']	['GCF_004322955.1_ASM432295v1']	1	1.0	0.0	0.0	['hypothetical protein']	6.79864501953125	['enterobacteria']	['Klebsiella']	79.0	0.0
YP_002300468.1	[]	['YP_002300468.1']	['AcrIIA7']	['GCF_000881675.1_ViralProj32379']	1	0.0	0.0	1.0	['gp34.73']	4.40838623046875	['viruses']	['Bacillus']	46.0	0.0
WP_037434207.1	[]	['WP_037434207.1']	['AcrIIA7']	['GCF_002288485.1_ASM228848v1']	1	1.0	0.0	0.0	['hypothetical protein']	11.44146728515625	['a-proteobacteria']	['Sinorhizobium']	83.0	0.0
WP_086931590.1	[]	['WP_086931590.1']	['AcrIIA7']	['GCF_002157225.2_ASM215722v2']	1	1.0	0.0	0.0	['hypothetical protein']	4.77435302734375	['g-proteobacteria']	['Agarilytica']	92.0	0.0
WP_104441799.1	[]	['WP_104441799.1', 'WP_104442473.1']	['AcrIIA7']	['GCF_002934965.1_ASM293496v1']	2	0.5	0.5	0.0	['hypothetical protein']	7.37115478515625	['g-proteobacteria']	['Acinetobacter']	135.0	0.0
WP_011673254.1	[]	['WP_011673254.1', 'WP_015380622.1']	['AcrIIA7']	['GCF_000014505.1_ASM1450v1', 'GCF_003020005.1_ASM302000v1']	2	1.0	0.0	0.0	['DUF2829 domain-containing protein', 'helix-turn-helix domain-containing protein']	5.74456787109375	['firmicutes']	['Lactobacillus', 'Pediococcus']	167.0	0.0
WP_096850650.1	[]	['WP_001557738.1', 'WP_087503524.1', 'WP_000861173.1', 'WP_000861175.1', 'WP_134800774.1', 'WP_080077666.1', 'WP_096850650.1']	['AcrIIA7']	['GCF_001006525.1_ASM100652v1', 'GCF_002055635.1_ASM205563v1', 'GCF_002164595.2_ASM216459v2', 'GCF_002164635.3_ASM216463v3', 'GCF_002164645.2_ASM216464v2', 'GCF_002180095.1_ASM218009v1', 'GCF_002180275.1_ASM218027v1', 'GCF_002949345.1_ASM294934v1', 'GCF_002949555.1_ASM294955v1', 'GCF_002949615.1_ASM294961v1', 'GCF_003017555.1_ASM301755v1', 'GCF_004006575.1_ASM400657v1']	12	0.0	1.0	0.0	['hypothetical protein']	9.921915690104166	['E. coli', 'enterobacteria']	['Escherichia', 'Salmonella', 'Shigella']	159.25	0.0
YP_009015371.1	[]	['YP_009015371.1']	['AcrIIA7']	['GCF_000917535.1_ViralProj240716']	1	0.0	0.0	1.0	['gp60']	6.50335693359375	['viruses']	['Bacillus']	237.0	0.0
WP_084704697.1	[]	['WP_081470712.1', 'WP_081784456.1', 'WP_080889416.1', 'WP_088439392.1', 'WP_081472534.1', 'WP_004348167.1', 'WP_100019942.1', 'WP_036889248.1', 'WP_081439559.1', 'WP_081784209.1', 'WP_084704697.1']	['AcrIIA9']	['GCF_000144405.1_ASM14440v1', 'GCF_000163055.2_ASM16305v2', 'GCF_000193395.1_ASM19339v1', 'GCF_001262015.1_ASM126201v1', 'GCF_001444445.1_ASM144444v1', 'GCF_002208725.2_ASM220872v2', 'GCF_002763535.1_ASM276353v1', 'GCF_002763715.1_ASM276371v1', 'GCF_002763745.1_ASM276374v1', 'GCF_002763845.1_ASM276384v1', 'GCF_002763975.1_ASM276397v1', 'GCF_003265025.1_ASM326502v1', 'GCF_900637655.1_52295_B01']	15	1.0	0.0	0.0	['hypothetical protein']	10.755440266927083	['CFB group bacteria']	['Prevotella']	67.06666666666666	0.0
WP_100022539.1	[]	['WP_005790759.1', 'WP_100020880.1', 'WP_060831430.1', 'WP_002560960.1', 'WP_007856100.1', 'WP_057317066.1', 'WP_004341687.1', 'WP_018667431.1', 'WP_008019901.1', 'WP_004291534.1', 'WP_004322005.1', 'WP_099896813.1', 'WP_023941126.1', 'WP_007366491.1', 'WP_004365312.1', 'WP_004584361.1', 'WP_013619456.1', 'WP_008782570.1', 'WP_005850431.1', 'WP_014225369.1', 'WP_014298173.1', 'WP_028905756.1', 'WP_012457193.1', 'WP_099809392.1', 'WP_052912240.1', 'WP_046825681.1', 'WP_097627303.1', 'WP_100022539.1', 'WP_032542133.1', 'WP_099995826.1', 'WP_005643956.1', 'WP_004348431.1', 'WP_004332867.1', 'WP_100015722.1', 'WP_013547367.1']	['AcrIIA9']	['GCF_000010505.1_ASM1050v1', 'GCF_000186225.1_ASM18622v1', 'GCF_000190575.1_ASM19057v1', 'GCF_000210835.1_ASM21083v1', 'GCF_000238215.1_ASM23821v1', 'GCF_000242335.1_ASM24233v3', 'GCF_000261025.1_ASM26102v1', 'GCF_000270225.1_ASM27022v1', 'GCF_000512915.1_ASM51291v1', 'GCF_000710365.2_ASM71036v3', 'GCF_000710375.2_ASM71037v3', 'GCF_000724665.2_ASM72466v3', 'GCF_000724795.2_ASM72479v2', 'GCF_000724805.2_ASM72480v2', 'GCF_000724815.2_ASM72481v2', 'GCF_000756505.1_ASM75650v1', 'GCF_001263815.1_ASM126381v1', 'GCF_001274615.1_ASM127461v1', 'GCF_001314265.1_ASM131426v1', 'GCF_001547855.1_ASM154785v1', 'GCF_001547875.1_ASM154787v1', 'GCF_001548195.1_ASM154819v1', 'GCF_001640865.1_ASM164086v1', 'GCF_001688725.2_ASM168872v2', 'GCF_001688845.2_ASM168884v2', 'GCF_001953935.1_ASM195393v1', 'GCF_001953955.1_ASM195395v1', 'GCF_002257605.1_ASM225760v1', 'GCF_002355195.1_ASM235519v1', 'GCF_002753955.1_ASM275395v1', 'GCF_002753975.1_ASM275397v1', 'GCF_002754015.1_ASM275401v1', 'GCF_002754035.1_ASM275403v1', 'GCF_002754055.1_ASM275405v1', 'GCF_002754075.1_ASM275407v1', 'GCF_002754095.1_ASM275409v1', 'GCF_002754115.1_ASM275411v1', 'GCF_002754135.1_ASM275413v1', 'GCF_002763535.1_ASM276353v1', 'GCF_002763745.1_ASM276374v1', 'GCF_002763785.1_ASM276378v1', 'GCF_002763845.1_ASM276384v1', 'GCF_002763955.1_ASM276395v1', 'GCF_002763975.1_ASM276397v1', 'GCF_002849695.1_ASM284969v1', 'GCF_002892555.1_ASM289255v1', 'GCF_002892575.1_ASM289257v1', 'GCF_002998435.1_ASM299843v1', 'GCF_002998535.1_ASM299853v1', 'GCF_003265025.1_ASM326502v1', 'GCF_003991565.1_ASM399156v1', 'GCF_006149185.1_ASM614918v1', 'GCF_006542745.1_6CPBBH3', 'GCF_006546965.1_ASM654696v1', 'GCF_006739545.1_ASM673954v1', 'GCF_006742345.1_ASM674234v1', 'GCF_007012325.1_ASM701232v1', 'GCF_900476255.1_53750_A02', 'GCF_900637655.1_52295_B01', 'GCF_900638305.1_57043_C01', 'GCF_900683745.1_Paraprevotella_xylaniphila_82A6']	81	1.0	0.0	0.0	['hypothetical protein']	6.86724552107446	['CFB group bacteria']	['Alistipes', 'Bacteroides', 'Barnesiella', 'Butyricimonas', 'Muribaculum', 'Ornithobacterium', 'Parabacteroides', 'Paraprevotella', 'Porphyromonas', 'Prevotella', 'Tannerella']	72.48148148148148	0.0
WP_013760706.1	['AcrIIA9']	['WP_013760706.1']	['AcrIIA9']	['GCF_000212375.1_ASM21237v1']	1	1.0	0.0	0.0	['hypothetical protein']	4.90362548828125	['CFB group bacteria']	['Porphyromonas']	98.0	0.0
WP_011202883.1	[]	['WP_011202883.1']	['AcrIIA9']	['GCF_001318345.1_ASM131834v1']	1	1.0	0.0	0.0	['']	9.29901123046875	['CFB group bacteria']	['Bacteroides']	313.0	0.0
WP_136890991.1	[]	['WP_136890991.1']	['AcrIIA11']	['GCF_005121165.1_ASM512116v1']	1	1.0	0.0	0.0	['synapsin-1 (Synapsin I)']	9.61871337890625	['firmicutes']	['Oscillospiraceae']	140.0	0.0
WP_061110784.1	[]	['WP_061110784.1']	['AcrIIA1', 'AcrIIA12']	['GCF_900231475.1_LMNC088_complete_genome']	2	1.0	0.0	0.0	['hypothetical protein']	10.00299072265625	['firmicutes']	['Listeria']	178.0	0.0
WP_014614488.1	[]	['WP_037543722.1', 'WP_014614488.1']	['AcrIIA13', 'AcrIIA14', 'AcrIIA15']	['GCF_001682335.1_ASM168233v1', 'GCF_001682435.2_ASM168243v2', 'GCF_001685665.2_ASM168566v2']	3	1.0	0.0	0.0	['N-acetyltransferase']	7.31805419921875	['firmicutes']	['Staphylococcus']	165.0	0.0
WP_065865374.1	[]	['WP_065865374.1']	['AcrIIA14']	['GCF_001701005.1_ASM170100v1']	1	1.0	0.0	0.0	['hypothetical protein']	8.09307861328125	['firmicutes']	['Staphylococcus']	486.0	0.0
WP_123795120.1	[]	['WP_123795120.1']	['aca1']	['GCF_900636515.1_42685_A01']	1	1.0	0.0	0.0	['pilin']	9.20513916015625	['b-proteobacteria']	['Neisseria']	175.0	0.0
WP_065826138.1	[]	['WP_065826138.1']	['AcrIIC2', 'AcrIIC3', 'aca3']	['GCF_001697205.1_ASM169720v1']	3	1.0	0.0	0.0	['hypothetical protein']	8.83551025390625	['b-proteobacteria']	['Neisseria']	265.0	0.0
WP_025289930.1	[]	['WP_025289930.1', 'WP_025217180.1']	['AcrVA3', 'aca3']	['GCF_000521655.1_ASM52165v1', 'GCF_000521745.1_ASM52174v1', 'GCF_000521765.1_ASM52176v1']	3	1.0	0.0	0.0	['hypothetical protein']	8.951883951822916	['g-proteobacteria']	['Bibersteinia', 'Mannheimia']	149.0	0.0
WP_002642270.1	[]	['WP_002642270.1']	['aca3']	['GCF_002951835.1_ASM295183v1']	1	1.0	0.0	0.0	['hypothetical protein']	7.62921142578125	['b-proteobacteria']	['Simonsiella']	216.0	0.0
WP_095745887.1	['aca4']	['WP_095745887.1']	['aca4']	['GCF_002291405.1_ASM229140v1']	1	1.0	0.0	0.0	['hypothetical protein']	9.02874755859375	['b-proteobacteria']	['Variovorax']	154.0	0.0
WP_012565004.1	['aca5']	['WP_015835698.1', 'WP_115435943.1', 'WP_012565004.1', 'WP_071814206.1']	['AcrIE8_1', 'AcrIE8_2', 'AcrIF11', 'AcrIF23', 'aca5']	['GCF_000010385.1_ASM1038v1', 'GCF_000196475.1_ASM19647v1', 'GCF_000785005.1_ASM78500v1', 'GCF_001022035.1_ASM102203v1', 'GCF_001746535.1_ASM174653v1', 'GCF_001902355.1_ASM190235v1', 'GCF_001952875.1_ASM195287v1', 'GCF_002591075.1_ASM259107v1', 'GCF_002811335.3_ASM281133v4', 'GCF_002848605.1_ASM284860v1', 'GCF_002970375.3_ASM297037v3', 'GCF_003031345.1_ASM303134v1', 'GCF_003194285.1_ASM319428v1', 'GCF_003355135.1_ASM335513v1', 'GCF_005944305.1_ASM594430v1']	42	0.9523809523809523	0.047619047619047616	0.0	['helix-turn-helix domain-containing protein', 'hypothetical protein']	5.545168922061012	['E. coli', 'enterobacteria']	['Escherichia', 'Klebsiella', 'Photorhabdus', 'Serratia']	67.66666666666667	0.0
WP_046240348.1	[]	['WP_046240348.1', 'WP_115435947.1']	['AcrIF11', 'AcrIF8']	['GCF_001753225.1_ASM175322v1', 'GCF_003355135.1_ASM335513v1']	2	1.0	0.0	0.0	['terminase']	7.02166748046875	['b-proteobacteria', 'enterobacteria']	['Delftia', 'Serratia']	516.0	0.0
WP_113856113.1	[]	['WP_113856113.1']	['AcrIF11']	['GCF_003315775.1_ASM331577v1']	1	1.0	0.0	0.0	['hypothetical protein']	9.51031494140625	['firmicutes']	['Megasphaera']	242.0	0.0
WP_032433611.1	[]	['WP_032433611.1']	['AcrIF11']	['GCF_002787755.1_ASM278775v1']	1	1.0	0.0	0.0	['serine endoprotease DegS']	5.67730712890625	['enterobacteria']	['Klebsiella']	352.0	0.0
WP_126671085.1	[]	['WP_126671085.1']	['AcrIF13']	['GCF_003971325.1_ASM397132v1']	1	1.0	0.0	0.0	['hypothetical protein']	10.08758544921875	['g-proteobacteria']	['Moraxella']	62.0	0.0
WP_127087933.1	[]	['WP_127087933.1']	['AcrIF22']	['GCF_003992745.1_ASM399274v1']	1	1.0	0.0	0.0	['hypothetical protein']	9.70867919921875	['enterobacteria']	['Pectobacterium']	284.0	0.0
WP_045488906.1	[]	['WP_045488906.1']	['AcrIF24']	['GCF_000829415.1_ASM82941v1']	1	1.0	0.0	0.0	['hypothetical protein']	5.49737548828125	['g-proteobacteria']	['Pseudomonas']	323.0	0.0
WP_077941395.1	[]	['WP_077941395.1']	['AcrIIA1', 'AcrIIA2', 'AcrIIA3']	['GCF_001027085.1_ASM102708v1']	3	1.0	0.0	0.0	['DUF4325 domain-containing protein']	9.63079833984375	['firmicutes']	['Listeria']	79.0	0.0
WP_009917645.1	[]	['WP_009917645.1']	['AcrIIA1', 'AcrIIA2']	['GCF_004768685.1_ASM476868v1']	2	1.0	0.0	0.0	['hypothetical protein']	5.40423583984375	['firmicutes']	['Listeria']	80.0	0.0
YP_009042816.1	[]	['YP_009042816.1']	['AcrIIA4']	['GCF_000921135.1_ViralProj253330']	1	0.0	0.0	1.0	['hypothetical protein']	4.43365478515625	['viruses']	['Listeria']	85.0	0.0
WP_133364458.1	[]	['WP_133364458.1']	['AcrIIA5']	['GCF_004358325.1_ASM435832v1']	1	1.0	0.0	0.0	['DUF3991 domain-containing protein']	6.10455322265625	['firmicutes']	['Weissella']	482.0	0.0
WP_081033090.1	['AcrIIA7']	['WP_081033090.1']	['AcrIIA7']	['GCF_006739545.1_ASM673954v1']	1	1.0	0.0	0.0	['DUF2829 domain-containing protein']	6.58343505859375	['CFB group bacteria']	['Parabacteroides']	123.0	0.0
YP_009194162.1	[]	['YP_009194162.1']	['AcrIIA7']	['GCF_001500375.1_ViralProj307688']	1	0.0	0.0	1.0	['putative integrase']	4.58062744140625	['viruses']	['Brevibacillus']	122.0	0.0
WP_083771525.1	[]	['WP_083771525.1']	['AcrIIA7']	['GCF_000143985.1_ASM14398v1']	1	1.0	0.0	0.0	['glyoxalase']	9.91326904296875	['spirochetes']	['Sediminispirochaeta']	76.0	0.0
WP_063851487.1	[]	['WP_063851487.1']	['AcrIIA7']	['GCF_003611015.1_ASM361101v1', 'GCF_004328745.1_ASM432874v1']	2	1.0	0.0	0.0	['hypothetical protein']	9.14630126953125	['firmicutes']	['Lactobacillus']	293.0	0.0
WP_054644624.1	[]	['WP_054644624.1']	['AcrIIA7']	['GCF_003410375.1_ASM341037v1']	1	1.0	0.0	0.0	['phage terminase small subunit P27 family']	7.78411865234375	['firmicutes']	['Lactobacillus']	153.0	0.0
WP_015123887.1	[]	['WP_015123887.1']	['AcrIIA7']	['GCF_000316685.1_ASM31668v1']	1	1.0	0.0	0.0	['hypothetical protein']	5.36077880859375	['cyanobacteria']	['Synechococcus']	104.0	0.0
WP_121265997.1	[]	['WP_118929483.1', 'WP_001670813.1', 'WP_121265997.1', 'WP_127087939.1']	['AcrIF15', 'AcrIF22', 'AcrIIA7']	['GCF_000272775.4_ASM27277v4', 'GCF_000272895.2_ASM27289v3', 'GCF_000442415.1_ASM44241v1', 'GCF_001890185.1_ASM189018v1', 'GCF_003516105.1_ASM351610v1', 'GCF_003628635.1_ASM362863v1', 'GCF_003992745.1_ASM399274v1', 'GCF_004136055.1_ASM413605v1', 'GCF_004136115.1_ASM413611v1', 'GCF_004328805.1_ASM432880v1']	11	1.0	0.0	0.0	['lysis protein']	8.706093528053977	['enterobacteria']	['Cronobacter', 'Pectobacterium', 'Salmonella']	145.45454545454547	0.0
WP_081333218.1	['AcrIIA7']	['WP_081333218.1']	['AcrIIA7']	['GCF_001718775.1_ASM171877v1']	1	1.0	0.0	0.0	['DUF2829 domain-containing protein']	5.41571044921875	['b-proteobacteria']	['Burkholderia']	200.0	0.0
WP_015013671.1	[]	['WP_015013671.1']	['AcrIIA7']	['GCF_000302535.1_ASM30253v1']	1	1.0	0.0	0.0	['hypothetical protein']	7.68121337890625	['b-proteobacteria']	['Acidovorax']	471.0	0.0
WP_096892020.1	[]	['WP_096892020.1', 'WP_053071265.1']	['AcrIIA7']	['GCF_002944585.1_ASM294458v1', 'GCF_004103615.1_ASM410361v1']	2	1.0	0.0	0.0	['hypothetical protein']	5.08319091796875	['firmicutes']	['Bacillus']	186.0	0.0
WP_042791390.1	[]	['WP_042791390.1']	['AcrIIA7']	['GCF_000746645.1_ASM74664v1']	1	1.0	0.0	0.0	['phage capsid protein']	5.06048583984375	['g-proteobacteria']	['Acinetobacter']	317.0	0.0
WP_067210038.1	[]	['WP_067210038.1']	['AcrIIA7']	['GCF_001590685.1_ASM159068v1']	1	1.0	0.0	0.0	['hypothetical protein']	6.58563232421875	['firmicutes']	['Sporosarcina']	69.0	0.0
WP_126019823.1	[]	['WP_126019823.1']	['AcrIIA7']	['GCF_003952225.1_ASM395222v1']	1	1.0	0.0	0.0	['hypothetical protein']	5.60406494140625	['firmicutes']	['Paenibacillus']	384.0	0.0
WP_104914435.1	[]	['WP_104914435.1']	['AcrIIA7']	['GCF_002950695.1_ASM295069v1']	1	1.0	0.0	0.0	['hypothetical protein']	5.45391845703125	['firmicutes']	['Weissella']	92.0	0.0
YP_006990625.1	[]	['YP_006990625.1']	['AcrIIA7']	['GCF_000903115.1_ViralProj179425']	1	0.0	0.0	1.0	['hypothetical protein']	9.12762451171875	['viruses']	['Escherichia']	82.0	0.0
WP_119363330.1	[]	['WP_119363330.1']	['AcrIIA7']	['GCF_003573995.1_ASM357399v1']	1	1.0	0.0	0.0	['hypothetical protein']	9.30096435546875	['firmicutes']	['Erysipelotrichaceae']	81.0	0.0
WP_008654991.1	[]	['WP_008654991.1']	['AcrIIA9']	['GCF_000724665.2_ASM72466v3', 'GCF_006742345.1_ASM674234v1']	2	1.0	0.0	0.0	['GNAT family N-acetyltransferase']	7.76739501953125	['CFB group bacteria']	['Bacteroides']	162.0	0.0
WP_082741619.1	[]	['WP_082741619.1']	['AcrIIA21']	['GCF_001558875.2_ASM155887v2']	1	0.0	1.0	0.0	['hypothetical protein']	9.69781494140625	['firmicutes']	['Enterococcus']	79.0	0.0
YP_009191678.1	[]	['YP_009191678.1']	['AcrIIA21']	['GCF_001470495.1_ViralProj306352']	1	0.0	0.0	1.0	['putative Cro repressor']	9.57244873046875	['viruses']	['Streptococcus']	79.0	0.0
WP_058118373.1	[]	['WP_058118373.1']	['AcrIIA21']	['GCF_001454945.1_ASM145494v1']	1	1.0	0.0	0.0	['hypothetical protein']	10.36334228515625	['firmicutes']	['Intestinimonas']	64.0	0.0
WP_127825257.1	[]	['WP_127825257.1']	['AcrIIA21']	['GCF_004010835.1_ASM401083v1']	1	1.0	0.0	0.0	['FAD-binding protein']	5.15167236328125	['firmicutes']	['Oenococcus']	464.0	0.0
WP_002347542.1	[]	['WP_002347542.1']	['AcrIIA21']	['GCF_900639425.1_E7098_hybrid_assembly']	1	1.0	0.0	0.0	['hypothetical protein']	10.97296142578125	['firmicutes']	['Enterococcus']	109.0	0.0
YP_003591091.1	['AcrIIIA1']	['YP_003591091.1']	['AcrIIIA1']	['GCF_000889015.1_ViralProj48299']	2	0.0	0.0	1.0	['hypothetical protein']	9.89642333984375	['viruses']	['Sulfolobus']	87.0	0.0
NP_445677.1	[]	['NP_445677.1']	['AcrIIIB1']	['GCF_000838145.1_ViralProj14132']	1	0.0	0.0	1.0	['hypothetical protein']	4.33624267578125	['viruses']	['Sulfolobus']	49.0	0.0
WP_128681466.1	[]	['WP_128681466.1']	['AcrVA2']	['GCF_005518075.1_ASM551807v1']	1	1.0	0.0	0.0	['hypothetical protein']	9.60662841796875	['g-proteobacteria']	['Moraxella']	109.0	0.0
WP_040202902.1	[]	['WP_040202902.1']	['AcrVA2']	['GCF_000827125.1_ASM82712v1']	1	0.0	1.0	0.0	['hypothetical protein']	9.97381591796875	['d-proteobacteria']	['Geoalkalibacter']	125.0	0.0
WP_140234741.1	[]	['WP_140234741.1']	['AcrVA2']	['GCF_006385555.1_ASM638555v1']	1	1.0	0.0	0.0	['hypothetical protein']	8.66876220703125	['g-proteobacteria']	['Shewanella']	197.0	0.0
WP_117385179.1	[]	['WP_117385179.1']	['AcrVA2']	['GCF_003432405.1_ASM343240v1']	1	0.0	1.0	0.0	['hypothetical protein']	5.64398193359375	['enterobacteria']	['Klebsiella']	61.0	0.0
WP_043107905.1	[]	['WP_043107905.1']	['aca1']	['GCF_002968955.1_ASM296895v1', 'GCF_003812885.1_ASM381288v1']	2	1.0	0.0	0.0	['ISL3 family transposase']	9.19342041015625	['g-proteobacteria']	['Pseudomonas']	444.0	0.0
YP_009007135.1	[]	['YP_009007135.1']	['AcrIE4-IF7', 'AcrIF7', 'aca1']	['GCF_000915555.1_ViralProj239734']	3	0.0	0.0	1.0	['Hypothetical protein']	5.38189697265625	['viruses']	['Pseudomonas']	58.0	0.0
WP_078801801.1	[]	['WP_078801801.1']	['aca2']	['GCF_002059225.1_ASM205922v1', 'GCF_002068175.1_ASM206817v1']	2	1.0	0.0	0.0	['hypothetical protein']	5.33245849609375	['g-proteobacteria']	['Pasteurella']	533.0	0.0
YP_009272954.1	['AcrID1']	['YP_009272996.1', 'NP_666537.1', 'YP_009272988.1', 'NP_666625.1', 'YP_009272954.1', 'NP_666579.1']	['AcrID1', 'AcrIIIB1', 'acaID1']	['GCF_000845065.1_ViralProj14514', 'GCF_000857285.1_ViralProj15191', 'GCF_001725895.1_ViralProj342507']	10	0.0	0.0	1.0	['hypothetical protein']	4.7042724609375	['viruses']	['Sulfolobus']	95.8	0.0
WP_114062687.1	[]	['WP_114062687.1']	['AcrIC6']	['GCF_003325475.1_ASM332547v1']	1	1.0	0.0	0.0	['hypothetical protein']	5.17059326171875	['b-proteobacteria']	['Chromobacterium']	69.0	0.0
WP_041335717.1	[]	['WP_127334547.1', 'WP_041335717.1', 'WP_126813402.1']	['AcrIC6']	['GCF_000831005.1_ASM83100v1', 'GCF_003986605.1_ASM398660v1', 'GCF_003994855.1_ASM399485v1']	3	0.3333333333333333	0.6666666666666666	0.0	['hypothetical protein']	10.355692545572916	['2019 ', 'g-proteobacteria']	['Marinobacter']	209.66666666666666	0.0
WP_002239052.1	[]	['WP_002239052.1']	['aca3']	['GCF_002556585.1_ASM255658v1']	1	1.0	0.0	0.0	['']	11.19427490234375	['b-proteobacteria']	['Neisseria']	231.0	0.0
YP_009272955.1	[]	['NP_666585.1', 'YP_009272955.1']	['AcrID1', 'AcrIIIB1', 'acaID1']	['GCF_000857285.1_ViralProj15191', 'GCF_001725895.1_ViralProj342507']	4	0.0	0.0	1.0	['hypothetical protein']	5.27655029296875	['viruses']	['Sulfolobus']	105.0	0.0
WP_114062688.1	[]	['WP_114062688.1']	['AcrIC6']	['GCF_003325475.1_ASM332547v1']	1	1.0	0.0	0.0	['hypothetical protein']	10.51885986328125	['b-proteobacteria']	['Chromobacterium']	79.0	0.0
WP_045366094.1	[]	['WP_000572796.1', 'WP_045366094.1', 'WP_116843513.1']	['AcrIIA7']	['GCF_000292455.1_ASM29245v1', 'GCF_000497525.1_ASM49752v2', 'GCF_000828475.1_ASM82847v1', 'GCF_001640965.1_ASM164096v1', 'GCF_003410375.1_ASM341037v1']	5	1.0	0.0	0.0	['terminase', 'terminase large subunit']	5.91219482421875	['a-proteobacteria', 'firmicutes']	['Bacillus', 'Lactobacillus', 'Methyloceanibacter']	563.4	0.0
WP_041866104.1	[]	['WP_041866104.1']	['AcrIIA7']	['GCF_000143985.1_ASM14398v1']	1	1.0	0.0	0.0	['hypothetical protein']	9.69525146484375	['spirochetes']	['Sediminispirochaeta']	68.0	0.0
WP_033691940.1	[]	['WP_033691940.1']	['AcrIIA7']	['GCF_000789315.1_ASM78931v1', 'GCF_000832805.1_ASM83280v1']	2	0.0	1.0	0.0	['hypothetical protein']	5.88739013671875	['firmicutes']	['Bacillus']	92.0	0.0
WP_013554140.1	[]	['WP_013554140.1']	['AcrIIA7']	['GCF_000186245.1_ASM18624v1']	1	1.0	0.0	0.0	['hypothetical protein']	4.73321533203125	['e-proteobacteria']	['Nitratifractor']	109.0	0.0
WP_071036847.1	[]	['WP_071036847.1']	['AcrIIA7']	['GCF_001854305.1_ASM185430v1']	1	1.0	0.0	0.0	['hypothetical protein']	11.02154541015625	['b-proteobacteria']	['Cupriavidus']	109.0	0.0
WP_101475376.1	[]	['WP_101475376.1']	['AcrIIA7']	['GCF_900234795.1_TK0001_PRJEB23178_v1']	1	1.0	0.0	0.0	['hypothetical protein']	9.67376708984375	['a-proteobacteria']	['Methylorubrum']	155.0	0.0
WP_128530437.1	[]	['WP_128530437.1']	['AcrIIA7']	['GCF_004088235.1_ASM408823v1']	1	1.0	0.0	0.0	['hypothetical protein']	9.38824462890625	['firmicutes']	['Lactobacillus']	76.0	0.0
WP_003314797.1	[]	['WP_003314797.1']	['AcrIIA7']	['GCF_000292455.1_ASM29245v1']	1	1.0	0.0	0.0	['hypothetical protein']	8.30474853515625	['firmicutes']	['Bacillus']	90.0	0.0
WP_041831801.1	[]	['WP_041831801.1']	['AcrIIA7']	['GCF_000389965.1_ASM38996v1']	1	1.0	0.0	0.0	['hypothetical protein']	4.88433837890625	['high GC Gram+']	['Actinoplanes']	114.0	0.0
WP_095282153.1	[]	['WP_095282153.1']	['AcrIIA7']	['GCF_002271215.1_ASM227121v1']	1	1.0	0.0	0.0	['hypothetical protein']	4.77435302734375	['enterobacteria']	['Lelliottia']	99.0	0.0
WP_138069534.1	[]	['WP_024624623.1', 'WP_138069534.1']	['AcrIIA7']	['GCF_002948215.1_ASM294821v1', 'GCF_005576935.1_ASM557693v1']	2	1.0	0.0	0.0	['CsbD family protein']	9.12652587890625	['firmicutes']	['Lactobacillus']	68.0	0.0
